Function name;Count;Files name
smtp_send_socket;1;['smtp_func.inc']
ssh_dss_verify;1;['ssh_func.inc']
wmi_query;56;['wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_hardware.inc', 'wmi_hardware.inc', 'wmi_hardware.inc', 'wmi_hardware.inc', 'wmi_hardware.inc', 'wmi_hardware.inc', 'wmi_hardware.inc', 'wmi_hardware.inc', 'wmi_hardware.inc', 'wmi_hardware.inc', 'wmi_hardware.inc', 'wmi_hardware.inc', 'wmi_hardware.inc', 'wmi_misc.inc', 'wmi_misc.inc', 'wmi_misc.inc', 'wmi_misc.inc', 'wmi_os.inc', 'wmi_os.inc', 'wmi_os.inc', 'wmi_os.inc', 'wmi_os.inc', 'wmi_os.inc', 'wmi_os.inc', 'wmi_os.inc', 'wmi_proc.inc', 'wmi_proc.inc', 'wmi_proc.inc', 'wmi_svc.inc', 'wmi_svc.inc', 'wmi_svc.inc', 'wmi_svc.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc']
smb_session_setup_NTLMSSP_NEGOT;1;['smb_nt.inc']
netop_product_ident;1;['netop.inc']
padsz;7;['nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc']
http_close_socket;14;['http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc']
samr_smbreadx;1;['smb_nt.inc']
raw_string;683;['bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'byte_func.inc', 'byte_func.inc', 'byte_func.inc', 'byte_func.inc', 'byte_func.inc', 'dump.inc', 'ldap.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'network_func.inc', 'network_func.inc', 'network_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssl_funcs.inc', 'telnet_func.inc', 'telnet_func.inc', 'telnet_func.inc', 'telnet_func.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc', 'url_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_hardware.inc', 'wmi_hardware.inc', 'wmi_hardware.inc', 'wmi_hardware.inc', 'wmi_proc.inc', 'wmi_proc.inc', 'wmi_proc.inc', 'wmi_proc.inc', 'wmi_proc.inc', 'wmi_proc.inc', 'wmi_svc.inc', 'wmi_svc.inc', 'wmi_svc.inc', 'wmi_svc.inc', 'wmi_svc.inc', 'wmi_svc.inc', 'wmi_svc.inc', 'wmi_svc.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc', 'wmi_user.inc']
registry_get_key_security;1;['smb_nt.inc']
str2long;6;['nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc']
ssh_reuse_connection;1;['ssh_func.inc']
smb_neg_prot_NTLMv1;2;['smb_nt.inc', 'smb_nt.inc']
smbntcreatex_NTLMSSP;1;['smb_nt.inc']
OpenAndX_NTLMSSP;1;['smb_nt.inc']
fileread;11;['smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc']
gettimeofday;1;['network_func.inc']
ReadAndX_NTLMSSP;1;['smb_nt.inc']
packet_payload;3;['ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc']
do_check_win_dir_trav;2;['http_func.inc', 'http_func.inc']
registry_get_item_dword;1;['smb_nt.inc']
init;1;['ssh_func.inc']
ssh_exchange_identification;1;['ssh_func.inc']
slack_ver_cmp;1;['slackware.inc']
http_keepalive_send_recv;6;['http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc']
get_host_name;3;['http_func.inc', 'http_keepalive.inc', 'sip.inc']
kb_smb_login;7;['secpod_smb_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'GSHB_read_file.inc']
registry_decode_dword;1;['smb_nt.inc']
hex2dec;2;['http_func.inc', 'http_keepalive.inc']
pack_pad_byte;1;['bin.inc']
set_kb_item;37;['cpe.inc', 'cpe.inc', 'cpe.inc', 'ftp_func.inc', 'ftp_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'imap_func.inc', 'imap_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'pop3_func.inc', 'pop3_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smtp_func.inc', 'smtp_func.inc']
_check_telnet;1;['default_account.inc']
kb_smb_transport;7;['smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'GSHB_read_file.inc']
kb_smb_name;7;['secpod_smb_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'GSHB_read_file.inc']
pack_uint_8;1;['bin.inc']
file_seek;1;['smbcl_func.inc']
max_index;26;['bin.inc', 'cpe.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'secpod_reg.inc', 'slackware.inc', 'slackware.inc', 'slad.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'wmi_misc.inc', 'wmi_misc.inc', 'wmi_os.inc']
smb_tconx_NTLMSSP;1;['smb_nt.inc']
replace_kb_item;33;['ftp_func.inc', 'http_func.inc', 'http_keepalive.inc', 'imap_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'pop3_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smtp_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'telnet_func.inc', 'telnet_func.inc']
dh_valid_key;2;['ssh_func.inc', 'ssh_func.inc']
ssh_userauth2;1;['ssh_func.inc']
log_print;1;['ftp_func.inc']
eregmatch;62;['cpe.inc', 'debian_package.inc', 'debian_package.inc', 'debian_package.inc', 'debian_package.inc', 'ftp_func.inc', 'http_keepalive.inc', 'misc_func.inc', 'pkg-lib-bsd.inc', 'pkg-lib-deb.inc', 'pkg-lib-gentoo.inc', 'pkg-lib-hpux.inc', 'pkg-lib-macosx.inc', 'pkg-lib-macosx.inc', 'pkg-lib-macosx.inc', 'pkg-lib-macosx.inc', 'pkg-lib-macosx.inc', 'pkg-lib-rpm.inc', 'pkg-lib-rpm.inc', 'pkg-lib-rpm.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc', 'ubuntu.inc', 'ubuntu.inc', 'ubuntu.inc', 'ubuntu.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'wmi_misc.inc', 'wmi_misc.inc', 'wmi_misc.inc', 'wmi_misc.inc', 'wmi_os.inc', 'wmi_os.inc', 'wmi_os.inc', 'wmi_os.inc', 'wmi_os.inc']
int;107;['debian_package.inc', 'debian_package.inc', 'debian_package.inc', 'debian_package.inc', 'ftp_func.inc', 'ftp_func.inc', 'ftp_func.inc', 'ftp_func.inc', 'global_settings.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'nfs_func.inc', 'pkg-lib-bsd.inc', 'pkg-lib-bsd.inc', 'pkg-lib-bsd.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'secpod_activex.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc', 'slad_ssh.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'solaris.inc', 'solaris.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'tftp.inc', 'tftp.inc', 'ubuntu.inc', 'ubuntu.inc', 'ubuntu.inc', 'ubuntu.inc', 'url_func.inc', 'url_func.inc', 'url_func.inc', 'url_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc']
unixtime;4;['ftp_func.inc', 'ftp_func.inc', 'http_func.inc', 'http_func.inc']
ssh_close_channel;1;['ssh_func.inc']
decrypt;2;['ssh_func.inc', 'ssh_func.inc']
pack_uint_64;1;['bin.inc']
isdigit;2;['revisions-lib.inc', 'revisions-lib.inc']
bf_cbc_decrypt;1;['ssh_func.inc']
get_http_banner;3;['http_func.inc', 'http_func.inc', 'http_keepalive.inc']
